url,type,name,address,rating,number_reviews,last_reviewed,lat,lng
us/beach-view-retreat-cbc343k,Apartment,Beach View Retreat CBC343K,"14721 Whitecap #343, Corpus Christi, 78418, USA",-1.0,-1,,27.600711,-97.216549
us/holiday-inn-fort-worth-north-fossil-creek,Hotel,Holiday Inn Fort Worth North- Fossil Creek,"4635 Gemini Place, Fossil Creek, Fort Worth, TX 76106, USA",8.2,211,30 July 2019,32.8252389,-97.31531739
us/hyatt-regency-dallas,Hotel,Hyatt Regency Dallas,"300 Reunion Boulevard, Dallas, TX 75207, USA",8.8,1385,29 July 2019,32.77647968,-96.80898607
us/civic-center-dallas-waxahachie,Hotel,Fairfield Inn & Suites by Marriott Dallas Waxahachie,"2020 Civic Center Lane, Waxahachie, 75165, USA",9.0,84,24 July 2019,32.424411,-96.861772
us/courtyard-san-antonio-seaworld-lackland,Hotel,Courtyard by Marriott San Antonio SeaWorld/Lackland,"6738 NorthWest Loop 410, San Antonio, TX 78238, USA",9.0,197,30 July 2019,29.4621572,-98.62133056
us/casa-riviera-i,Apartments,Casa Del Mar Beachfront,"6102 Seawall Blvd #241, Galveston, 77551, USA",7.9,31,26 July 2019,29.266918,-94.827446
us/comfort-suites-bush-intercontinental-airportaddress-station-is-accessible,Hotel,Comfort Suites Bush Intercontinental Airport,"15555 John F Kennedy Boulevard, Houston, TX 77032, USA",8.1,259,27 July 2019,29.94316555,-95.33185333
us/holiday-inn-express-suites-longview-north,Hotel,Holiday Inn Longview - North,"300 Tuttle Circle, Longview, TX 75605, USA",9.2,15,16 June 2019,32.5437,-94.7515
us/hampton-waco-north,Hotel,Hampton Inn Waco,"4259 North I-35, Waco, TX 76705, USA",8.2,227,26 July 2019,31.60196895,-97.10853249
us/alexanders-getaway,Holiday home,Alexander's Getaway,"Austin, 78744, USA",-1.0,-1,,30.171079,-97.691084
us/el-patio-inn-san-angelo,Inn,El Patio Inn,"1901 W Beauregard, San Angelo, 76901, USA",6.9,70,29 July 2019,31.4533861,-100.4601799
us/hotel-hwy-two-hundred-fifty-nine-n-kilgore,Hotel,Comfort Suites Kilgore,"1210 Hwy 259 N, Kilgore, TX 75662, USA",9.3,52,27 July 2019,32.3904984,-94.86301124
us/of-design-dist-balcony-1-mi-from-aa-center,Apartment,♥ of Design Dist | Balcony | 1 mi from AA Center,"Market Center, Dallas, 75207, USA",10.0,-1,26 January 2019,32.7977,-96.8206
us/courtyard-by-marriott-new-braunfels-river-village,Hotel,Courtyard by Marriott New Braunfels River Village,"750 North Interstate 35, New Braunfels, TX 78130, USA",9.2,77,11 July 2019,29.69525725,-98.09957385
us/texas-inn-waxahachie,Motel,Texas Inn Waxahachie,"3381 South Interstate 35 East Service Road , Waxahachie, TX 75165, USA",7.5,34,23 July 2019,32.3730739,-96.86213679
us/la-quinta-inn-amp-suites-deer-park,Hotel,La Quinta by Wyndham Deer Park,"1400 East Bloulevard , Deer Park, TX 77536, USA",8.6,50,14 July 2019,29.69896298,-95.10014065
us/renovated-historical-home-apts,Apartment,Renovated Historical Home Apts,"Galveston, 77550, USA",-1.0,-1,,29.300871,-94.785806
us/east-austin-studios,Aparthotel,The Guild East Side | Corazon,"1000 E 5th Street, Austin, TX 78702, USA",9.0,1063,30 July 2019,30.26471562,-97.73196041
us/camino-real-el-paso,Hotel,"Hotel Paso Del Norte, Autograph Collection","101 South El Paso Street, El Paso, 79901, USA",-1.0,-1,,31.757983,-106.489539
us/homewood-suites-round-rock,Hotel,Homewood Suites Round Rock,"2201 South Mays Street, Round Rock, TX 78664, USA",9.1,90,5 July 2019,30.4898214,-97.67323472
us/galveston-oceanfront,Apartment,Galveston Oceanfront,"9420 Seawall Boulevard # 901, Galveston, TX 77554, USA",9.8,40,8 July 2019,29.24858904,-94.85840989
us/courtyard-dallas-dfw-airport-west-bedford,Hotel,Courtyard by Marriott Dallas-Fort Worth/Bedford,"2201 Airport Freeway, Bedford, TX 76021, USA",8.9,79,18 June 2019,32.83771581,-97.12967098
us/springhill-suites-by-marriott-mcallen,Hotel,SpringHill Suites McAllen,"1800 South Ware Road, McAllen, TX 78503, USA",9.1,81,27 June 2019,26.19307281,-98.26418906
us/hotel-highway-151-san-antonio,Hotel,Comfort Inn near Seaworld - Lackland AFB,"8731 Highway 151, San Antonio, TX 78245, USA",8.0,115,25 July 2019,29.44055527,-98.65894988
us/baymont-north-houston,Hotel,Red Roof Inn Houston North - FM1960 & I-45,"17111 North Freeway, Houston, TX 77090, USA",7.1,61,15 July 2019,30.0153553,-95.4299441
us/inn-harlingen,Hotel,Quality Inn Harlingen,"1002 S Expressway 83, Harlingen, TX 78550, USA",8.4,168,28 July 2019,26.182102,-97.713819
us/sheraton-fort-worth-and-spa,Hotel,Sheraton Fort Worth Downtown Hotel,"1701 Commerce Street, Downtown Ft. Worth - Sundance Square, Fort Worth, TX 76102, USA",7.9,298,29 July 2019,32.7475727,-97.32537299
us/hotel-sugar-grove-blvd-stafford,Hotel,Extended Stay America - Houston - Stafford,"4726 Sugar Grove Blvd, Stafford, TX 77477, USA",7.6,167,10 July 2019,29.64317961,-95.57967871
us/great-escape-galveston,Apartment,Great Escape,"Galveston, 77550, USA",10.0,-1,18 July 2019,29.291272,-94.789979
us/residence-inn-dallas-plano-the-colony,Hotel,Residence Inn Dallas Plano / The Colony,"6600 Cascades Court, The Colony, TX 75056, USA",8.8,20,2 June 2019,33.08158273,-96.85876183
us/rivers-edge-cwb206-condo,Apartment,River's Edge CWB206 Condo,"New Braunfels, 78130, USA",-1.0,-1,13 June 2018,29.703313,-98.117162
us/comfort-suites-houston-houston3,Hotel,Comfort Suites Houston I45 North,"14380 North Freeway, Houston, TX 77090, USA",8.9,187,29 July 2019,29.972741,-95.420138
us/best-western-fiesta-inn,Hotel,Best Western Plus Fiesta Inn,"13535 I-H 10 West, San Antonio, TX 78249, USA",8.1,58,22 July 2019,29.57192442,-98.59284282
us/hyatt-place-houston-47-the-woodlands,Hotel,Hyatt Place Houston/The Woodlands,"1909 Research Forest Drive, The Woodlands, TX 77382, USA",9.2,130,30 July 2019,30.17636068,-95.46538711
us/holiday-inn-express-suites-houston-north-intercontinental,Hotel,Holiday Inn Express Hotel & Suites Houston North Intercontinental,"125 Airtex Drive, Houston, TX 77090, USA",8.9,22,17 July 2019,29.98097409,-95.42487234
us/amazing-waterway-luxury-apartment,Apartment,Amazing Waterway Luxury Apartment,"1 Waterway Avenue, The Woodlands, TX 77380, USA",9.8,9,9 July 2019,30.1576496,-95.4593165
us/termini-san-luis-condo-10811,Apartment,Termini San Luis Condo 10811,"Galveston, TX 77554, USA",10.0,-1,23 July 2018,29.24222,-94.871558
us/hotel-sunland-park-el-paso,Hotel,Extended Stay America - El Paso - West,"990 Sunland Park Dr., El Paso, 79922, USA",7.7,118,21 July 2019,31.81354872,-106.55309066
us/hilton-garden-inn-frisco,Hotel,Hilton Garden Inn Frisco,"7550 Gaylord Parkway, Frisco, TX 75034, USA",8.8,46,29 April 2019,33.10199693,-96.81927636
us/ocean-breeze-galveston,Holiday home,Ocean Breeze,"Galveston, 77551, USA",10.0,-1,14 April 2019,29.099157,-95.101106
us/casa-on-the-cove,Lodge,Casa on the Cove,"Leander, 78641, USA",-1.0,-1,,30.495788,-97.913679
us/new-caney-inn-suites,Hotel,Best Western Plus New Caney Inn & Suites,"22033 U.S. Highway 59, New Caney, TX 77357, USA",9.0,45,22 July 2019,30.12700592,-95.22820339
us/dallas-downtown-2109,Apartment,Dallas Downtown 2109,"Dallas, 75202, USA",10.0,-1,8 July 2019,32.78132682,-96.80617992
us/new-build-803-5-star-reviews-family-couples,Holiday home,NEW build 803+ 5-Star Reviews - Family/Couples,"2402 Berkeley Avenue, Austin, 78745, USA",-1.0,-1,,30.210426,-97.807457
us/super-8-san-antonio,Hotel,Super 8 by Wyndham San Antonio/I-35 North,"11027 North I-35, San Antonio, TX 78233, USA",7.2,495,28 July 2019,29.53961909,-98.38076323
us/la-quinta-inn-amp-suites-mercedes,Hotel,La Quinta by Wyndham Mercedes,"7007 East Expressway 83, Mercedes, TX 78570, USA",8.5,112,23 June 2019,26.1578384,-97.9510751
us/medical-center-inn-85942,Hotel,Staybridge Suites - Houston - Medical Center,"9000 South Main Street, Houston, TX 77025, USA",9.3,176,23 July 2019,29.68824266,-95.41949585
us/homey-1br-unit-with-downtown-dallas-views,Apartment,Homey 1BR Unit with Downtown Dallas Views,"500 South Ervay Street, Dallas, 75201, USA",9.5,-1,26 March 2019,32.777336,-96.795479
us/amarillo-3930-interstate-40-east,Motel,Americas Best Value Inn Amarillo Airport/Grand Street,"3930 Interstate 40 East, Amarillo, TX 79103, USA",6.7,333,30 July 2019,35.19149297,-101.78926349
us/microtel-inn-and-suites-houston,Hotel,Microtel Inn & Suites by Wyndham Houston/Webster/Nasa/Clearlake,"1620 NASA Parkway, Nassau Bay, TX 77058, USA",8.0,572,30 July 2019,29.54807906,-95.09614617
us/seascape-1208,Holiday home,Seascape 1208,"10811 Termini San Luis Pass Road, Galveston, 77550, USA",-1.0,-1,,29.24222,-94.8715578
us/victorian-7105-sand-dollar-condo,Apartment,Victorian 7105-Sand Dollar Condo,"Galveston, 77551, USA",-1.0,-1,,29.265469,-94.828348
us/comfortable-staycay-close-to-everything-in-dallas,Holiday home,Comfortable #Staycay Close to Everything In Dallas,"4337 Hopkins Avenue, Dallas, TX 75209, USA",-1.0,-1,5 May 2019,32.84783689,-96.83586822
us/hyatt-place-fort-worth-47-hurst,Hotel,Hyatt Place Fort Worth/Hurst,"1601 Hurst Town Center Drive, Hurst, TX 76054, USA",8.9,244,30 July 2019,32.84148465,-97.18951268
us/courtyard-amarillo-downtown,Hotel,Courtyard by Marriott Amarillo Downtown,"724 South Polk Street, Amarillo, TX 79101, USA",8.8,99,11 July 2019,35.20585576,-101.83750033
us/homewood-suites-by-hilton-r-ft-worth-bedford,Hotel,Homewood Suites by Hilton Ft. Worth-Bedford,"2401 Airport Freeway, Bedford, TX 76021, USA",8.0,64,3 July 2019,32.83762116,-97.12872684
us/river-vista-wwg302-condo,Apartment,River Vista WWG302 Condo,"New Braunfels, 78130, USA",-1.0,-1,10 June 2019,29.709122,-98.110345
us/lake-conroe-rv-camping-resort-1-willis6,Holiday park,Lake Conroe Queen Studio Cabin 8,"11720 Thousand Trails Road, Willis, TX 77318, USA",-1.0,-1,,30.3943967,-95.5280867
us/super-8-mckinney-plano-area,Hotel,Super 8 by Wyndham McKinney/Plano Area,"910 North Central Expressway, McKinney, TX 75070, USA",7.1,221,30 July 2019,33.20626823,-96.63729996
us/holiday-inn-express-suites-waxahachie,Hotel,Holiday Inn Express Hotel & Suites Waxahachie,"984 US Highway 287 Bypass West, Waxahachie, TX 75165, USA",8.7,89,11 July 2019,32.42013431,-96.83721229
us/courtyard-by-marriott-dallas-dfw-airport-south-irving,Hotel,Courtyard Dallas DFW Airport South/Irving,"2280 Valley View Lane, Irving, TX 75061, USA",8.6,35,24 June 2019,32.83867923,-97.02065662
us/days-inn-el-paso-airport-east,Hotel,Days Inn by Wyndham El Paso Airport East,"10635 Gateway West, El Paso, TX 79935, USA",7.6,158,19 July 2019,31.75228026,-106.34342909
us/comfort-suites-burleson-south-fort-worth,Hotel,"Quality Suites, Ft Worth Burleson","321 South Burleson Boulevard, Burleson, TX 76028, USA",7.1,298,30 July 2019,32.53833299,-97.31117472
us/cedar-springs-uptown,Apartment,Cedar Springs Uptown,"3109 Douglas #319, Dallas, 75219, USA",-1.0,-1,,32.813629,-96.813832
us/texasinn,Motel,Texas Inn Beaumont,"6675 Eastex Freeway, Beaumont, TX 77706, USA",6.1,8,17 June 2018,30.13014236,-94.16417241
us/round-up-ranch,Holiday home,Round Up Ranch,"Wimberley, TX 78676, USA",-1.0,-1,,29.9974362,-98.0986204
us/houston-i-10-east-tx,Hotel,"Hampton Inn Houston I-10 East, TX","10505 East Freeway   , Houston, TX 77029, USA",9.2,67,15 July 2019,29.775551,-95.243596
us/houston-5550-homestead-road,Hotel,Super 8 by Wyndham Houston/Dtwn/I-610,"5550 Homestead Road, Houston, TX 77028, USA",7.6,36,3 July 2019,29.80863198,-95.3008309
us/1901-big-horn-home-home,Holiday home,1901 Big Horn Home,"Marshall Ford, 78734, USA",-1.0,-1,,30.368283,-97.91512
us/holiday-inn-express-suites-midland,Hotel,Holiday Inn Express & Suites Midland South I-20,"900 Crump Street, Midland, TX 79701, USA",8.8,51,30 July 2019,31.973363,-102.077316
us/studio-6-dallas-northeast,Hotel,Studio 6 Dallas Garland/Northeast,"9801 Adleta Court, Richardson, TX 75243, USA",6.7,48,13 June 2019,32.902142,-96.716164
us/candlewood-suites-bryan,Hotel,Candlewood Suites College Station,"3021 Plaza Centre Court, Bryan, TX 77802, USA",8.2,26,19 June 2019,30.657957,-96.331093
us/seascape-2120,Holiday home,Seascape 2120,"10811 Termini San Luis Pass, Galveston, 77550, USA",-1.0,-1,,29.24222,-94.8715578
us/town-house-airport-motel,Motel,Town House Airport Motel,"942 North East Loop 410, San Antonio, TX 78209, USA",6.1,37,26 July 2019,29.51597267,-98.46012443
us/5016-reeves-circle,Holiday home,5016 Reeves Circle,"5016 Reeves Circle, Midland, TX 79703, USA",-1.0,-1,,31.97216728,-102.13993763
us/themuseumhouse,Holiday home,The Museum House,"5215 Yoakum Boulevard, Houston, TX 77006, USA",-1.0,-1,12 August 2017,29.7266184,-95.3927893
us/a-salty-kiss-holiday-home,Holiday home,A Salty Kiss Home,"Galveston, 77554, USA",10.0,-1,28 July 2019,29.217754,-94.91261
us/hampton-inn-humble,Hotel,Hampton Inn Houston/Humble-Airport Area,"20515 Highway 59 North, Humble, TX 77338, USA",9.0,50,13 July 2019,30.01441942,-95.26478939
us/4928-live-oak-street,Apartment,The Abbey 112,"4928 Live Oak Street, Dallas, TX 75206, USA",-1.0,-1,,32.80315308,-96.77143543
us/staybridge-suites-by-holiday-inn-college-station-aggieland,Hotel,Staybridge Suites College Station,"1405 University Drive East, College Station, TX 77840, USA",9.3,90,22 July 2019,30.637298,-96.317962
us/holiday-inn-express-suites-taylor,Hotel,Holiday Inn Express & Suites - Taylor,"180 NW Carlos G Parker Blvd, Taylor, 76574, USA",-1.0,-1,,30.5996281,-97.4217471
us/brooks-ridge-san-antonio,Holiday home,Brooks Ridge,"San Antonio, TX 78250, USA",-1.0,-1,19 June 2018,29.48447403,-98.6664467
us/the-tui-nest,Holiday home,The Tui Nest,"Galveston, 77550, USA",10.0,-1,15 May 2018,29.281368,-94.805276
us/comfort-inn-san-antonio,Hotel,Comfort Inn San Antonio,"6075 IH-10 East, San Antonio, 78219, USA",7.9,169,25 July 2019,29.444079,-98.365686
us/threes-company-on-the-river-rg-312-condo,Apartment,Three'S Company On The River Rg 312 Condo,"New Braunfels, 78132, USA",-1.0,-1,,29.844571,-98.165792
us/springhill-suites-by-marriott-dallas-rockwall,Hotel,SpringHill Suites by Marriott Dallas Rockwall,"2601 Lakefront Trail, Rockwall, 75032, USA",9.3,74,21 June 2019,32.892783,-96.479192
us/2127-28th-street-galveston,Holiday home,Three bedroom house,"2127 28th Street, Galveston, TX 77550, USA",10.0,-1,30 June 2019,29.2881066,-94.7944257
us/the-poppy-seed,Holiday home,The Poppy Seed,"1713 Poppy Seed Ln, Austin, 78741, USA",-1.0,-1,,30.2221498,-97.694177
us/hotel-vista-ridge-mail-dr-lewisville,Hotel,Comfort Suites Lewisville,"755A Vista Ridge Mall Drive, Lewisville, TX 75067, USA",8.4,187,17 July 2019,33.00117649,-96.9675301
us/crystal-suites,Hotel,Crystal Suites,"201 Highway 146 North, Texas City, TX 77590, USA",7.5,262,29 July 2019,29.38592385,-94.95125055
us/home-away-fom-home-47-suite-b,Homestay,Home Away From Home,"1504 giblin bend, Austin, TX 78728, USA",9.5,-1,27 June 2019,30.428914,-97.673484
us/hotel-lake-pointe-dr-lewisville,Hotel,Extended Stay America - Dallas - Lewisville,"1900 Lake Pointe Dr, Lewisville, 75057, USA",6.1,44,27 May 2019,33.01651084,-96.978845
us/hotel-s-i-thirty-five-austin,Hotel,Extended Stay America - Austin - Round Rock - North,"555 S I-35, Round Rock, 78664, USA",5.8,307,11 July 2019,30.50476602,-97.68234484
us/modern-and-stylish-1br-midtown-loft-by-lodgeur,Apartment,Modern and stylish 1BR Midtown loft by Lodgeur,"3550 Main street, Houston, 77002, USA",-1.0,-1,,29.739132,-95.379143
us/hampton-inn-midland,Hotel,Hampton Inn Midland,"5011 West Loop 250 North, Midland, TX 79707 , USA",8.8,345,30 July 2019,32.02101776,-102.15247214
us/sunsets-on-the-beach,Apartment,Sunsets on The Beach,"415 East Beach Drive unit 514, Galveston, TX 77550, USA",8.8,6,26 April 2019,29.3147543,-94.75663465
us/days-inn-and-suite-dallas,Hotel,Candlewood Suites Dallas - Plano Medical Center,"19373 Preston Road, Plano, TX 75252, USA",8.3,19,17 July 2019,33.0115151,-96.7979436
us/winnquest-inn,Motel,Winnquest Inn Near Ft. Sam Houston,"3518 Eisenhauer Road, San Antonio, TX 78218, USA",7.1,36,30 June 2019,29.49562888,-98.42731431
us/dallas-downtown-4131,Apartment,Dallas Downtown 4131,"Dallas, 75202, USA",6.7,5,14 November 2018,32.78132681,-96.80617991
us/hyatt-place-grand-prairie,Hotel,Hyatt Place Dallas/North Arlington/Grand Prairie,"1542 North Highway 360, Arlington, TX 75050, USA",8.4,260,30 July 2019,32.8072092,-97.0540528
us/super-8-victoria,Motel,Super 8 by Wyndham Victoria/North/Mall Area,"8001 NE Zac Lentz Parkway, Victoria, TX 77904, USA",8.8,174,29 July 2019,28.862139,-97.001911
us/comfort-suites-austin-airport,Hotel,Comfort Suites Austin Airport,"7501 East Ben White Boulevard, Austin, TX 78741, USA",8.5,288,30 July 2019,30.21661358,-97.69349545
us/the-landing-at-seven-coves,Resort,The Landing at Seven Coves,"7031 Kingston Cove Lane, Willis, TX 77318, USA",8.7,83,29 July 2019,30.40271906,-95.56774893
us/quality-suites-north-ih-35,Hotel,Quality Suites North IH 35,"11526 Interstate Highway 35 North, San Antonio, TX 78233, USA",7.6,100,23 July 2019,29.54320104,-98.37194413
us/point-venture-lookout,Holiday home,Point Venture Lookout,"Lago Vista, 78645, USA",-1.0,-1,,30.382144,-97.99729
us/courtyard-by-marriott-tyler,Hotel,Courtyard by Marriott Tyler,"7424 South Broadway Avenue, Tyler, TX 75703, USA",8.9,84,11 July 2019,32.26830937,-95.30604243
us/littlefield-lofts-305,Apartment,Littlefield Lofts #305,"Austin, 78701, USA",-1.0,-1,,30.2675835,-97.7417575
us/aloft-austin-downtown,Hotel,Aloft Austin Downtown,"109 East 7th Street, Austin, TX 78701, USA",9.0,226,22 July 2019,30.268775,-97.742322
us/candlewood-suites-austin-round-rock,Hotel,Candlewood Suites Austin-Round Rock,"521 South Interstate 35, Round Rock, TX 78664, USA",8.1,75,5 July 2019,30.50574503,-97.68379927
us/housky1605,Apartment,Downtown Housky Studio 1605,"Downtown Houston, Houston, TX 77002, USA",-1.0,-1,,29.752173,-95.368531
us/treetop-hideaway-amp-venue,Holiday home,Treetop Hideaway & Venue,"10017 Seville Drive, Eagle Mountain, TX 76179, USA",-1.0,-1,,32.89929897,-97.46757567
us/casa-escondida,Holiday home,Casa Escondida,"Wimberley, 78676, USA",-1.0,-1,,29.979928,-98.076378
us/staybridge-suites-west-fort-worth,Hotel,Staybridge Suites West Fort Worth,"229 Clifford Center Drive, Fort Worth, TX 76108, USA",9.1,55,23 July 2019,32.76339421,-97.47963622
us/fairmont-austin,Hotel,Fairmont Austin,"101 Red River Street, Austin, TX 78701, USA",9.4,651,30 July 2019,30.26181799,-97.73832185
us/country-hearth-inn-albienne-98321,Hotel,The Inn and Suites at 34 Fifty,"3450 South Clack Street, Abilene, TX 79606, USA",7.7,385,28 July 2019,32.40937666,-99.77196604
us/holiday-inn-houston-intercontinental-airport,Hotel,Holiday Inn Houston Intercontinental Airport,"15222 John F Kennedy Boulevard, Houston, TX 77032, USA",7.7,166,30 July 2019,29.9380522,-95.33100843
us/beautiful-apartment-in-frisco,Apartment,Beautiful Apartment in Frisco,"7275 Texas Rangers Drive, Frisco, TX 75034, USA",-1.0,-1,,33.098559,-96.821978
us/residence-inn-by-marriott-el-paso,Hotel,Residence Inn El Paso,"6355 Gateway West, El Paso, TX 79925, USA",8.3,23,24 July 2019,31.78267789,-106.40414625
us/lake-conroe-rv-camping-resort-1,Holiday park,Lake Conroe Full Studio Cabin 1,"11720 Thousand Trails Road, Willis, TX 77318, USA",-1.0,-1,,30.394396,-95.528086
us/woodspring-suites-conroe,Hotel,WoodSpring Suites Conroe,"2551 I-45 North, Conroe, TX 77304, USA",6.4,85,18 July 2019,30.344824,-95.483135
us/holiday-inn-club-vacations-piney-shores-resort,Hotel,Holiday Inn Club Vacations Piney Shores Resort,"8350 Piney Shores Drive, Conroe, TX 77304, USA",8.1,93,14 July 2019,30.32998,-95.506156
us/meyerland-retreat,Holiday home,Meyerland Retreat,"Houston, 77096, USA",-1.0,-1,,29.684044,-95.463385
us/centerstone-suites-711-north-access,Hotel,Holiday Inn Express & Suites Longview South I-20,"711 North Access Road, Longview, TX 75602, USA",9.0,34,14 July 2019,32.449416,-94.713091
us/surfside-117,Apartment,Surfside 117,"15005 Windward Dr. #117, Corpus Christi, 78418, USA",-1.0,-1,,27.60664,-97.20923
